0.01,0.0100008418600899557510395
0.02,2.29552116628391063740406e-15
0.03,2.29552116628391063740406e-15
0.04,2.29552116628391063740406e-15
0.05,2.29552116628391063740406e-15
0.060000000000000005,2.29552116628391063740406e-15
0.07,2.29552116628391063740406e-15
0.08,2.29552116628391063740406e-15
0.09,2.29552116628391063740406e-15
0.09999999999999999,2.29552116628391063740406e-15
0.10999999999999999,2.29552116628391063740406e-15
0.11999999999999998,-6.43199833167474552854566e-14
0.12999999999999998,-8.51505361950584253564861e-12
0.13999999999999999,-3.97310226745922364238891e-10
0.15,-8.55293323213714641973638e-9
0.16,-1.02558756758084803127862e-7
0.17,-7.8351053385869205325227e-7
0.18000000000000002,-4.20512988410222242513207e-6
0.19000000000000003,-0.0000170454366217132477263845
0.20000000000000004,-0.0000551068760144966193961285
0.21000000000000005,-0.00014816353678211197510364
0.22000000000000006,-0.000342347963698635912596312
0.23000000000000007,-0.000697952638002167032793455
0.24000000000000007,-0.00128285630790915970710573
0.25000000000000006,-0.00216406681349821627766635
0.26000000000000006,-0.00340039293001706348387206
0.2700000000000001,-0.00503805956415907290722354
0.2800000000000001,-0.00710942612633101919695403
0.2900000000000001,-0.00963395412835893793866299
0.3000000000000001,-0.0126203305190627657358536
0.3100000000000001,-0.016068920265905608866033
0.3200000000000001,-0.0199740404269254828195325
0.3300000000000001,-0.0243258581056480968301654
0.34000000000000014,-0.029111867129131759371706
0.35000000000000014,-0.0343179842182848591565171
0.36000000000000015,-0.0399293333328011360406658
0.37000000000000016,-0.0459307936156109837807486
0.38000000000000017,-0.0523073696333831715177356
0.3900000000000002,-0.059044431640486922816833
0.4000000000000002,-0.0661278677618428506192791
0.4100000000000002,-0.0735441705350999494593054
0.4200000000000002,-0.0812804797445954667767916
0.4300000000000002,-0.0893245981684162235560347
0.4400000000000002,-0.097664983021169311114291
0.45000000000000023,-0.106290730711234269600931
0.46000000000000024,-0.115191548531136352164487
0.47000000000000025,-0.124357726090556985908783
0.48000000000000026,-0.133780100996156397732625
0.49000000000000027,-0.143450027460567357665929
0.5000000000000002,-0.153359342921307446075486
0.5100000000000002,-0.163500335895785117992201
0.5200000000000002,-0.173865717098491763838941
0.5300000000000002,-0.184448590231240689969754
0.5400000000000003,-0.195242424960733515863428
0.5500000000000003,-0.206241032965678673681616
0.5600000000000003,-0.217438544103034883898492
0.5700000000000003,-0.228829384923906062809433
0.5800000000000003,-0.240408259199543303907126
0.5900000000000003,-0.252170129153509340735938
0.6000000000000003,-0.264110198415496308476969
0.6100000000000003,-0.27622389680349596668177
0.6200000000000003,-0.288506865243856052253969
0.6300000000000003,-0.300954942926883158300884
0.6400000000000003,-0.313564154516350207382425
0.6500000000000004,-0.326330698642053054193572
0.6600000000000004,-0.339250937901388248753073
0.6700000000000004,-0.352321388241223035964788
0.6800000000000004,-0.365538710724177482219774
0.6900000000000004,-0.378899702426408229748801
0.7000000000000004,-0.392401288797730232863699
0.7100000000000004,-0.40604051680540900121294
0.7200000000000004,-0.41981454760313032292784
0.7300000000000004,-0.433720650677196725337096
0.7400000000000004,-0.447756197787112500663224
0.7500000000000004,-0.461918657693450406961137
0.7600000000000005,-0.47620559081217380285461
